国/粤语歌曲,#genre#
广东卫视,http://183.236.32.24:9901/hls/1018/index.m3u8
大湾区卫视,http://183.236.32.24:9901/hls/1019/index.m3u8
湖南卫视,http://183.236.32.24:9901/hls/1020/index.m3u8
浙江卫视,http://183.236.32.24:9901/hls/1021/index.m3u8
东方卫视,http://183.236.32.24:9901/hls/1022/index.m3u8
黑龙江卫视,http://183.236.32.24:9901/hls/1023/index.m3u8
北京卫视,http://183.236.32.24:9901/hls/1024/index.m3u8
江西卫视,http://183.236.32.24:9901/hls/1025/index.m3u8
山东卫视,http://183.236.32.24:9901/hls/1026/index.m3u8
四川卫视,http://183.236.32.24:9901/hls/1027/index.m3u8
安徽卫视,http://183.236.32.24:9901/hls/1028/index.m3u8
辽宁卫视,http://183.236.32.24:9901/hls/1029/index.m3u8
湖北卫视,http://183.236.32.24:9901/hls/1030/index.m3u8
天津卫视,http://183.236.32.24:9901/hls/1031/index.m3u8
重庆卫视,http://183.236.32.24:9901/hls/1033/index.m3u8
贵州卫视,http://183.236.32.24:9901/hls/1034/index.m3u8
河北卫视,http://183.236.32.24:9901/hls/1035/index.m3u8
广东珠江,http://183.236.32.24:9901/hls/1036/index.m3u8
广东新闻,http://183.236.32.24:9901/hls/1037/index.m3u8
广东公共,http://183.236.32.24:9901/hls/1038/index.m3u8
广东体育,http://183.236.32.24:9901/hls/1039/index.m3u8
广州综合,http://183.236.32.24:9901/hls/1040/index.m3u8
广州新闻,http://183.236.32.24:9901/hls/1041/index.m3u8
广州影视,http://183.236.32.24:9901/hls/1042/index.m3u8
广州法治,http://183.236.32.24:9901/hls/1043/index.m3u8
经济科教,http://183.236.32.24:9901/hls/1044/index.m3u8
广东影视,http://183.236.32.24:9901/hls/1045/index.m3u8
广东少儿,http://183.236.32.24:9901/hls/1046/index.m3u8
嘉佳卡通,http://183.236.32.24:9901/hls/1047/index.m3u8
卡酷动画,http://183.236.32.24:9901/hls/1048/index.m3u8
金鹰卡通,http://183.236.32.24:9901/hls/1049/index.m3u8
炫动卡通,http://183.236.32.24:9901/hls/1050/index.m3u8
优漫卡通,http://183.236.32.24:9901/hls/1051/index.m3u8

河南酒店,#genre#
CCTV1综合,http://39.164.222.163:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2财经,http://39.164.222.163:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3综艺,http://39.164.222.163:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4国际,http://39.164.222.163:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5体育,http://39.164.222.163:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6电影,http://39.164.222.163:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7国防军事,http://39.164.222.163:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8电视剧,http://39.164.222.163:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9纪录,http://39.164.222.163:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10科教,http://39.164.222.163:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11戏曲,http://39.164.222.163:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12社会与法,http://39.164.222.163:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13新闻,http://39.164.222.163:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14少儿,http://39.164.222.163:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15音乐,http://39.164.222.163:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV5+,http://39.164.222.163:9901/tsfile/live/0017_1.m3u8?key=txiptv
CCTV16奥林匹克（高清）,http://39.164.222.163:9901/tsfile/live/0016_3.m3u8?key=txiptv
CCTV17农业农村,http://39.164.222.163:9901/tsfile/live/0007_2.m3u8?key=txiptv
河南卫视,http://39.164.222.163:9901/tsfile/live/0139_1.m3u8?key=txiptv
河南都市频道,http://39.164.222.163:9901/tsfile/live/0139_2.m3u8?key=txiptv
河南民生频道,http://39.164.222.163:9901/tsfile/live/0139_3.m3u8?key=txiptv
河南法制频道,http://39.164.222.163:9901/tsfile/live/0139_4.m3u8?key=txiptv
河南电视剧频道,http://39.164.222.163:9901/tsfile/live/0139_5.m3u8?key=txiptv
河南新闻频道,http://39.164.222.163:9901/tsfile/live/0139_6.m3u8?key=txiptv
河南公共频道,http://39.164.222.163:9901/tsfile/live/0139_7.m3u8?key=txiptv
河南梨园频道,http://39.164.222.163:9901/tsfile/live/0139_8.m3u8?key=txiptv
河南新农村频道,http://39.164.222.163:9901/tsfile/live/1016_1.m3u8?key=txiptv
湖南卫视,http://39.164.222.163:9901/tsfile/live/0128_1.m3u8?key=txiptv
江苏卫视,http://39.164.222.163:9901/tsfile/live/0127_1.m3u8?key=txiptv
浙江卫视,http://39.164.222.163:9901/tsfile/live/0124_1.m3u8?key=txiptv
北京卫视,http://39.164.222.163:9901/tsfile/live/0122_1.m3u8?key=txiptv
上海卫视,http://39.164.222.163:9901/tsfile/live/0107_1.m3u8?key=txiptv
天津卫视,http://39.164.222.163:9901/tsfile/live/0135_1.m3u8?key=txiptv
山东卫视,http://39.164.222.163:9901/tsfile/live/0131_1.m3u8?key=txiptv
安徽卫视,http://39.164.222.163:9901/tsfile/live/0130_1.m3u8?key=txiptv
深圳卫视,http://39.164.222.163:9901/tsfile/live/0126_1.m3u8?key=txiptv
湖北卫视,http://39.164.222.163:9901/tsfile/live/0132_1.m3u8?key=txiptv
黑龙江卫视,http://39.164.222.163:9901/tsfile/live/0143_1.m3u8?key=txiptv
江西卫视,http://39.164.222.163:9901/tsfile/live/0138_1.m3u8?key=txiptv
四川卫视,http://39.164.222.163:9901/tsfile/live/0123_1.m3u8?key=txiptv
云南卫视,http://39.164.222.163:9901/tsfile/live/0119_1.m3u8?key=txiptv
贵州卫视,http://39.164.222.163:9901/tsfile/live/0120_1.m3u8?key=txiptv
辽宁卫视,http://39.164.222.163:9901/tsfile/live/0121_1.m3u8?key=txiptv
东南卫视,http://39.164.222.163:9901/tsfile/live/0137_1.m3u8?key=txiptv
重庆卫视,http://39.164.222.163:9901/tsfile/live/0142_1.m3u8?key=txiptv
广东卫视,http://39.164.222.163:9901/tsfile/live/0125_1.m3u8?key=txiptv
广西卫视,http://39.164.222.163:9901/tsfile/live/0113_1.m3u8?key=txiptv
河北卫视,http://39.164.222.163:9901/tsfile/live/0117_1.m3u8?key=txiptv
旅游卫视,http://39.164.222.163:9901/tsfile/live/0114_1.m3u8?key=txiptv
吉林卫视,http://39.164.222.163:9901/tsfile/live/0116_1.m3u8?key=txiptv
山西卫视,http://39.164.222.163:9901/tsfile/live/0118_1.m3u8?key=txiptv
陕西卫视,http://39.164.222.163:9901/tsfile/live/0136_1.m3u8?key=txiptv
甘肃卫视,http://39.164.222.163:9901/tsfile/live/0141_1.m3u8?key=txiptv
宁夏卫视,http://39.164.222.163:9901/tsfile/live/0112_1.m3u8?key=txiptv
青海卫视,http://39.164.222.163:9901/tsfile/live/0140_1.m3u8?key=txiptv
内蒙古卫视,http://39.164.222.163:9901/tsfile/live/0109_1.m3u8?key=txiptv
西藏卫视,http://39.164.222.163:9901/tsfile/live/0111_1.m3u8?key=txiptv
新疆卫视,http://39.164.222.163:9901/tsfile/live/0110_1.m3u8?key=txiptv
福建卫视,http://39.164.222.163:9901/tsfile/live/1002_1.m3u8?key=txiptv
国学,http://39.164.222.163:9901/tsfile/live/0139_9.m3u8?key=txiptv
国防军事,http://39.164.222.163:9901/tsfile/live/0017_2.m3u8?key=txiptv
驻马店综合频道1,http://39.164.222.163:9901/tsfile/live/0139_10.m3u8?key=txiptv
驻马店科技频道3,http://39.164.222.163:9901/tsfile/live/0140_2.m3u8?key=txiptv
驻马店公共频道2,http://39.164.222.163:9901/tsfile/live/0121_2.m3u8?key=txiptv
河南文物宝库,http://39.164.222.163:9901/tsfile/live/0139_11.m3u8?key=txiptv
河南新农村频道,http://39.164.222.163:9901/tsfile/live/0139_12.m3u8?key=txiptv
河南国际频道,http://39.164.222.163:9901/tsfile/live/0139_13.m3u8?key=txiptv
河南武术世界,http://39.164.222.163:9901/tsfile/live/0139_14.m3u8?key=txiptv
移动戏曲,http://39.164.222.163:9901/tsfile/live/0139_15.m3u8?key=txiptv
地理,http://39.164.222.163:9901/tsfile/live/0017_3.m3u8?key=txiptv
晴彩中原,http://39.164.222.163:9901/tsfile/live/0139_16.m3u8?key=txiptv
卡酷动画,http://39.164.222.163:9901/tsfile/live/0017_4.m3u8?key=txiptv
金鹰卡通,http://39.164.222.163:9901/tsfile/live/0018_1.m3u8?key=txiptv
热播剧场,http://39.164.222.163:9901/tsfile/live/0018_2.m3u8?key=txiptv
经典电影,http://39.164.222.163:9901/tsfile/live/0017_5.m3u8?key=txiptv
兵团卫视,http://39.164.222.163:9901/tsfile/live/0017_6.m3u8?key=txiptv
中国教育1,http://39.164.222.163:9901/tsfile/live/0018_3.m3u8?key=txiptv
中国教育2,http://39.164.222.163:9901/tsfile/live/0017_7.m3u8?key=txiptv
中国教育4,http://39.164.222.163:9901/tsfile/live/0017_8.m3u8?key=txiptv
山东教育,http://39.164.222.163:9901/tsfile/live/0017_9.m3u8?key=txiptv
IPTV3+,http://39.164.222.163:9901/tsfile/live/0017_10.m3u8?key=txiptv
IPTV5+,http://39.164.222.163:9901/tsfile/live/0017_11.m3u8?key=txiptv
IPTV6+,http://39.164.222.163:9901/tsfile/live/0002_2.m3u8?key=txiptv
IPTV8+,http://39.164.222.163:9901/tsfile/live/0017_12.m3u8?key=txiptv
谍战剧场,http://39.164.222.163:9901/tsfile/live/1006_1.m3u8?key=txiptv
相声小品,http://39.164.222.163:9901/tsfile/live/0018_4.m3u8?key=txiptv
野外,http://39.164.222.163:9901/tsfile/live/0017_13.m3u8?key=txiptv
嘉佳卡通,http://39.164.222.163:9901/tsfile/live/0017_16.m3u8?key=txiptv
金鹰纪实,http://39.164.222.163:9901/tsfile/live/0017_14.m3u8?key=txiptv
少儿动画,http://39.164.222.163:9901/tsfile/live/0017_15.m3u8?key=txiptv
高清纪实,http://39.164.222.163:9901/tsfile/live/0016_1.m3u8?key=txiptv
新动漫,http://39.164.222.163:9901/tsfile/live/0016_2.m3u8?key=txiptv
爱上4K,http://39.164.222.163:9901/tsfile/live/1005_1.m3u8?key=txiptv
CHC家庭影院,http://39.164.222.163:9901/tsfile/live/0139_17.m3u8?key=txiptv
CHC动作电影,http://39.164.222.163:9901/tsfile/live/0139_18.m3u8?key=txiptv
CHC高清电影,http://39.164.222.163:9901/tsfile/live/0139_19.m3u8?key=txiptv
凤凰中文（高清）,http://39.164.222.163:9901/tsfile/live/1007_1.m3u8?key=txiptv
凤凰资讯（高清）,http://39.164.222.163:9901/tsfile/live/1009_1.m3u8?key=txiptv

重庆酒店,#genre#
CCTV1综合,http://183.66.13.82:60033/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2财经,http://183.66.13.82:60033/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3综艺,http://183.66.13.82:60033/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4国际,http://183.66.13.82:60033/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5体育,http://183.66.13.82:60033/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6电影,http://183.66.13.82:60033/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7军农,http://183.66.13.82:60033/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8电视剧,http://183.66.13.82:60033/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9纪录,http://183.66.13.82:60033/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10科教,http://183.66.13.82:60033/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11戏曲,http://183.66.13.82:60033/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12高清,http://183.66.13.82:60033/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13新闻,http://183.66.13.82:60033/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14少儿,http://183.66.13.82:60033/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15音乐,http://183.66.13.82:60033/tsfile/live/0015_1.m3u8?key=txiptv
重庆科教,http://183.66.13.82:60033/tsfile/live/0016_1.m3u8?key=txiptv
重庆卫视,http://183.66.13.82:60033/tsfile/live/0018_1.m3u8?key=txiptv
重庆新闻,http://183.66.13.82:60033/tsfile/live/0019_1.m3u8?key=txiptv
湖南卫视,http://183.66.13.82:60033/tsfile/live/0128_1.m3u8?key=txiptv
浙江卫视,http://183.66.13.82:60033/tsfile/live/0124_1.m3u8?key=txiptv
江苏卫视,http://183.66.13.82:60033/tsfile/live/0127_1.m3u8?key=txiptv
安徽卫视,http://183.66.13.82:60033/tsfile/live/0130_1.m3u8?key=txiptv
北京卫视,http://183.66.13.82:60033/tsfile/live/0122_1.m3u8?key=txiptv
天津卫视,http://183.66.13.82:60033/tsfile/live/0135_1.m3u8?key=txiptv
辽宁卫视,http://183.66.13.82:60033/tsfile/live/0121_1.m3u8?key=txiptv
山东卫视,http://183.66.13.82:60033/tsfile/live/0131_1.m3u8?key=txiptv
黑龙江卫视,http://183.66.13.82:60033/tsfile/live/0143_1.m3u8?key=txiptv
深圳卫视,http://183.66.13.82:60033/tsfile/live/0126_1.m3u8?key=txiptv
湖北卫视,http://183.66.13.82:60033/tsfile/live/0132_1.m3u8?key=txiptv
上海卫视,http://183.66.13.82:60033/tsfile/live/0107_1.m3u8?key=txiptv
河北卫视,http://183.66.13.82:60033/tsfile/live/0117_1.m3u8?key=txiptv
贵州卫视,http://183.66.13.82:60033/tsfile/live/0120_1.m3u8?key=txiptv
东南卫视,http://183.66.13.82:60033/tsfile/live/0137_1.m3u8?key=txiptv
广东卫视,http://183.66.13.82:60033/tsfile/live/0125_1.m3u8?key=txiptv
青海卫视,http://183.66.13.82:60033/tsfile/live/0140_1.m3u8?key=txiptv
西藏卫视,http://183.66.13.82:60033/tsfile/live/0111_1.m3u8?key=txiptv
内蒙古卫视,http://183.66.13.82:60033/tsfile/live/0109_1.m3u8?key=txiptv
新疆卫视,http://183.66.13.82:60033/tsfile/live/0110_1.m3u8?key=txiptv
兵团卫视,http://183.66.13.82:60033/tsfile/live/0115_1.m3u8?key=txiptv
甘肃卫视,http://183.66.13.82:60033/tsfile/live/0141_1.m3u8?key=txiptv
宁夏卫视,http://183.66.13.82:60033/tsfile/live/0112_1.m3u8?key=txiptv
金鹰卡通,http://183.66.13.82:60033/tsfile/live/0117_2.m3u8?key=txiptv
嘉佳卡通,http://183.66.13.82:60033/tsfile/live/0119_1.m3u8?key=txiptv
卡酷动画,http://183.66.13.82:60033/tsfile/live/0126_2.m3u8?key=txiptv
少儿动画,http://183.66.13.82:60033/tsfile/live/0140_2.m3u8?key=txiptv
经典电影,http://183.66.13.82:60033/tsfile/live/0111_2.m3u8?key=txiptv
喜剧影院,http://183.66.13.82:60033/tsfile/live/0109_2.m3u8?key=txiptv
动作影院,http://183.66.13.82:60033/tsfile/live/0110_2.m3u8?key=txiptv

上海酒店,#genre#
CCTV1综合,http://116.237.248.80:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2财经,http://116.237.248.80:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3综艺,http://116.237.248.80:9901/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4国际,http://116.237.248.80:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5体育,http://116.237.248.80:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6电影,http://116.237.248.80:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7军农,http://116.237.248.80:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8电视剧,http://116.237.248.80:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV10科教,http://116.237.248.80:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV9纪录,http://116.237.248.80:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12社会与法,http://116.237.248.80:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13新闻,http://116.237.248.80:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14少儿,http://116.237.248.80:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15音乐,http://116.237.248.80:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV17,http://116.237.248.80:9901/tsfile/live/0019_1.m3u8?key=txiptv
上海卫视,http://116.237.248.80:9901/tsfile/live/0107_1.m3u8?key=txiptv
都市剧场,http://116.237.248.80:9901/tsfile/live/1004_1.m3u8?key=txiptv
上海纪实,http://116.237.248.80:9901/tsfile/live/1005_1.m3u8?key=txiptv
法制天地,http://116.237.248.80:9901/tsfile/live/1006_1.m3u8?key=txiptv
上海教育,http://116.237.248.80:9901/tsfile/live/1007_1.m3u8?key=txiptv
崇明综合,http://116.237.248.80:9901/tsfile/live/1009_1.m3u8?key=txiptv
五星体育,http://116.237.248.80:9901/tsfile/live/1010_1.m3u8?key=txiptv
上海电视剧,http://116.237.248.80:9901/tsfile/live/1013_1.m3u8?key=txiptv
新闻综合,http://116.237.248.80:9901/tsfile/live/1000_1.m3u8?key=txiptv
都市频道,http://116.237.248.80:9901/tsfile/live/1001_1.m3u8?key=txiptv
甘肃卫视,http://116.237.248.80:9901/tsfile/live/0113_1.m3u8?key=txiptv
吉林卫视,http://116.237.248.80:9901/tsfile/live/0116_1.m3u8?key=txiptv
河北卫视,http://116.237.248.80:9901/tsfile/live/0117_1.m3u8?key=txiptv
广西卫视,http://116.237.248.80:9901/tsfile/live/0118_1.m3u8?key=txiptv
云南卫视,http://116.237.248.80:9901/tsfile/live/0119_1.m3u8?key=txiptv
贵州卫视,http://116.237.248.80:9901/tsfile/live/0120_1.m3u8?key=txiptv
辽宁卫视,http://116.237.248.80:9901/tsfile/live/0121_1.m3u8?key=txiptv
北京卫视,http://116.237.248.80:9901/tsfile/live/0122_1.m3u8?key=txiptv
四川卫视,http://116.237.248.80:9901/tsfile/live/0123_1.m3u8?key=txiptv
浙江卫视,http://116.237.248.80:9901/tsfile/live/0124_1.m3u8?key=txiptv
广东卫视,http://116.237.248.80:9901/tsfile/live/0125_1.m3u8?key=txiptv
深圳卫视,http://116.237.248.80:9901/tsfile/live/0126_1.m3u8?key=txiptv
江苏卫视,http://116.237.248.80:9901/tsfile/live/0127_1.m3u8?key=txiptv
湖南卫视,http://116.237.248.80:9901/tsfile/live/0128_1.m3u8?key=txiptv
安徽卫视,http://116.237.248.80:9901/tsfile/live/0130_1.m3u8?key=txiptv
山东卫视,http://116.237.248.80:9901/tsfile/live/0131_1.m3u8?key=txiptv
湖北卫视,http://116.237.248.80:9901/tsfile/live/0132_1.m3u8?key=txiptv
天津卫视,http://116.237.248.80:9901/tsfile/live/0135_1.m3u8?key=txiptv
陕西卫视,http://116.237.248.80:9901/tsfile/live/0136_1.m3u8?key=txiptv
东南卫视,http://116.237.248.80:9901/tsfile/live/0137_1.m3u8?key=txiptv
江西卫视,http://116.237.248.80:9901/tsfile/live/0138_1.m3u8?key=txiptv
河南卫视,http://116.237.248.80:9901/tsfile/live/0139_1.m3u8?key=txiptv
重庆卫视,http://116.237.248.80:9901/tsfile/live/0142_1.m3u8?key=txiptv
东方财经HD,http://116.237.248.80:9901/tsfile/live/1002_1.m3u8?key=txiptv

移动央视,#genre#
CCTV1HD,http://mtw.so/6heoTA
CCTV2HD,http://mtw.so/6oKBGx
CCTV3HD,http://mtw.so/6wgOLe
CCTV4HD,http://mtw.so/5y789F
CCTV5HD,http://mtw.so/5FDiD4
CCTV6HD,http://mtw.so/5NPW4c
CCTV7HD,http://mtw.so/62RWcG
CCTV8HD,http://mtw.so/69IbP3
CCTV9HD,http://mtw.so/6heoS8
CCTV10HD,http://mtw.so/6oKBGH
CCTV11HD,http://mtw.so/5y75Nx
CCTV12HD,http://mtw.so/5GnVnH
CCTV13HD,http://mtw.so/5NPWhK
CCTV14HD,http://mtw.so/5Vm9mr
CCTV15HD,http://mtw.so/69Ic2B
东方卫视HD,http://mtw.so/6hep7i
北京卫视HD,http://mtw.so/6wgP0y
山东卫视HD,http://mtw.so/5y75NH
江苏卫视HD,http://mtw.so/5FDiSo
浙江卫视HD,http://mtw.so/5GnVmf
湖南卫视HD,http://mtw.so/6oKBYh

电信央视,#genre#
CCTV1高清,http://mtw.so/69P3JP
CCTV2高清,http://mtw.so/6hh4Fu
CCTV3高清,http://mtw.so/6oNhKb
CCTV4高清,http://mtw.so/6wjuOS
CCTV5+高清,http://mtw.so/5y9Odj
CCTV5高清,http://mtw.so/5FFBh6
CCTV6高清,http://mtw.so/5GqdMz
CCTV7高清,http://mtw.so/5NWofY
CCTV8高清,http://mtw.so/5VsBj3
CCTV9高清,http://mtw.so/62iQFi
CCTV10高清,http://mtw.so/69P3JZ
CCTV11高清,http://mtw.so/6hh4FE
CCTV12高清,http://mtw.so/6oNhKl
CCTV13高清,http://mtw.so/6wjuP2
CCTV14高清,http://mtw.so/5y9Odt
CCTV15高清,http://mtw.so/5FFBhg
重庆卫视高清,http://mtw.so/5GqdMJ

央视频,#genre#
CCTV1,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576802.m3u8
CCTV2,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576702.m3u8
CCTV3,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576502.m3u8
CCTV4,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576602.m3u8
CCTV5,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576402.m3u8
CCTV5+,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576302.m3u8
CCTV6,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022574302.m3u8
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV7,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576202.m3u8
CCTV8,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576102.m3u8
CCTV9,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022576002.m3u8
CCTV10,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022573002.m3u8
CCTV11,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575902.m3u8
CCTV12,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575802.m3u8
CCTV13,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575702.m3u8
CCTV14,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575602.m3u8
CCTV15,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575502.m3u8
CCTV16,hhttp://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575402.m3u8
CCTV17,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575302.m3u8
CCTV4K,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2022575203.m3u8
CCTV8K,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2020603421.m3u8
湖南卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000296202.m3u8
浙江卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295502.m3u8
东方卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000292402.m3u8
江苏卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000295602.m3u8
安徽卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000298002.m3u8
重庆卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000297802.m3u8
北京卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000272102.m3u8
辽宁卫视,http://183.204.13.13/1.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
